query,tweet_url,text,scrape_time,hashtags,year,theme,language,governance_score,cosmic_score
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:pt,https://x.com/surnell/status/612549670665977856,"Suresh
@surnell
·
Jun 21, 2015
#InternationalYogaDay Aum Aum Aum
Quote
India in Belgium & Luxembourg
@IndEmbassyBru
·
Jun 21, 2015
Om being chanted on occasion of #InternationalDayofYoga at Bois in Brussels @IndEmbassyBru",1779350180.0810702,"['InternationalYogaDay', 'InternationalDayofYoga']",2015.0,governance_global,pt,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:pt,https://x.com/sohumsutras/status/612495086732099584,"Kiran Bajaj
@sohumsutras
·
Jun 21, 2015
#internationalyogaday #training #delhi #india #yoga #iyd #morning #iyd2015 @ India Gate 
https://
instagram.com/p/4LgYdWkLZn/",1779350180.279477,"['internationalyogaday', 'training', 'delhi', 'india', 'yoga', 'iyd', 'morning', 'iyd2015']",2015.0,governance_global,pt,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:pt,https://x.com/PURIWAVES/status/612452448452521984,"PURIWAVES
@PURIWAVES
·
Jun 21, 2015
#InternationalYogaDay #suryanamaskar Do #Yoga Regular 
@AIR_Odia
 
@airnewsalerts
 
@NabakalebaraOff",1779350180.505193,"['InternationalYogaDay', 'suryanamaskar', 'Yoga']",2015.0,governance_global,pt,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:pt,https://x.com/segewsw/status/612451564653953024,"Empower Girls, Women
@segewsw
·
Jun 21, 2015
#India #Bharat #Hindustan #Mumbai #Delhi #Pune #Ndtv #InternationalYogaDay #Yoga #YogaDay #World
India:... 
http://
fb.me/7cCcoxWS9",1779350180.687105,"['India', 'Bharat', 'Hindustan', 'Mumbai', 'Delhi', 'Pune', 'Ndtv', 'InternationalYogaDay', 'Yoga', 'YogaDay', 'World']",2015.0,governance_global,pt,3,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:pt,https://x.com/segewsw/status/612450335836078080,"Empower Girls, Women
@segewsw
·
Jun 21, 2015
#India #Bharat #Hindustan #Mumbai #Delhi #Pune #Ndtv #InternationalYogaDay #Yoga #YogaDay #World
India:... 
http://
fb.me/2ovsJn6dD",1779350180.890874,"['India', 'Bharat', 'Hindustan', 'Mumbai', 'Delhi', 'Pune', 'Ndtv', 'InternationalYogaDay', 'Yoga', 'YogaDay', 'World']",2015.0,governance_global,pt,3,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:ja,https://x.com/deapwibowo/status/612607863635185664,"dea p wibowo
@deapwibowo
·
Jun 21, 2015
Happy International Yoga Day from Beppu #internationalyogaday @ きんたろう 
https://
instagram.com/p/4MTqsRzhMz/",1779350696.619981,['internationalyogaday'],2015.0,governance_global,ja,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:ja,https://x.com/positiVkaori/status/612419461589635072,"三浦香織
@positiVkaori
·
Jun 21, 2015
大盛況っ!!!!!
#yogajournal,#yogajournaljapan,#internationalyogaday,#deportareyoga,#国際ヨガの日,#奇跡的に雨止んだ,#満員御礼… 
https://
instagram.com/p/4K9_eDk_Vq/",1779350696.680873,"['yogajournal', 'yogajournaljapan', 'internationalyogaday', 'deportareyoga', '国際ヨガの日', '奇跡的に雨止んだ', '満員御礼']",2015.0,governance_global,ja,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:ja,https://x.com/ken_sugar/status/612398552828874752,"Ken Sugar 
@ken_sugar
·
Jun 21, 2015
本日21日は「国際ヨガの日（#InternationalYogaDay）」らしいですね。

https://
x.com/Indiagovin/sta
tus/611821023273447424
…
※日本記念日協会様に登録されてなかったので気づかなかった。
インド政府は早急に登録するように。
（登録料は一件につき日本円で10万円です。）
Quote
indiaportal
@Indiagovin
·
Jun 19, 2015
Participants of the 21st June #InternationalYogaDay rehearsing at Rajpath. #IndiaPortal #NationalPortal @PMOIndia",1779350696.739883,"['InternationalYogaDay', 'InternationalYogaDay', 'IndiaPortal', 'NationalPortal']",2015.0,governance_global,ja,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:ja,https://x.com/siddharta88888/status/611838905181163520,"探す者
@siddharta88888
·
Jun 19, 2015
第一回ユネスコ「国際ヨーガの日」制定記念式典に光栄にも参列しております。ヨーガは世界を救う、この真実が世界共通になる記念すべき年。

#国際ヨーガの日
#internationalyogaday
#jap… 
https://
instagram.com/p/4G1_FpqPMv/",1779350696.796924,"['国際ヨーガの日', 'internationalyogaday', 'jap']",2015.0,governance_global,ja,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:de,https://x.com/info93467242/status/612715641498378240,"Be One Yoga
@info93467242
·
Jun 22, 2015
Wir waren in München natürlich auch fleißig! #internationalyogaday",1779351213.626654,['internationalyogaday'],2015.0,governance_global,de,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:de,https://x.com/nicetomeetme_/status/612614525309833216,"nice to meet me
@nicetomeetme_
·
Jun 21, 2015
Heute ist #InternationalYogaDay Wir feiern und eröffnet den SALE!
BIS ZU - 50%:

http://
nicetomeetme.at/produktkategor
ie/sale/
…
#YogaDay",1779351213.69223,"['InternationalYogaDay', 'YogaDay']",2015.0,governance_global,de,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:de,https://x.com/ritiksingh6405/status/612544373809659904,"mand
@ritiksingh6405
·
Jun 21, 2015
#internationalyogaday kachnal....",1779351213.811053,['internationalyogaday'],2015.0,governance_global,de,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:de,https://x.com/YojanAshetty/status/612505789287116800,"YoJAN
@YojanAshetty
·
Jun 21, 2015
#Namaste.......  Happy #InternationalYogaDay :) (y)

Photo: Daniel Almeida Yoga Teacher Waterfall Meditation... 
http://
fb.me/1JAiu2AF4",1779351213.873861,"['Namaste', 'InternationalYogaDay']",2015.0,yoga_spiritual_core,de,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:de,https://x.com/IIHMHOTELSCHOOL/status/612487755126435840,"IIHM
@IIHMHOTELSCHOOL
·
Jun 21, 2015
IIHM students celebrating #InternationalYogaDay",1779351213.931852,['InternationalYogaDay'],2015.0,governance_global,de,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:de,https://x.com/sarikabaheti/status/612465942883401728,"Sarika Baheti
@sarikabaheti
·
Jun 21, 2015
Yoga in solitude > Soulitude!

#InternationalYogaDay 
http://
fb.me/1GBrSANn1",1779351213.986251,['InternationalYogaDay'],2015.0,governance_global,de,2,0
InternationalYogaDay since:2015-06-19 until:2015-06-22 lang:zh,https://x.com/OwenWanPoNg/status/612508176018051072,"Owen Ng
@OwenWanPoNg
·
Jun 21, 2015
今日係父親節，亦是國際瑜珈日～ 有喜歡做瑜珈的爸爸嗎？#internationalyogaday #yoga #fathersday",1779351729.787839,"['internationalyogaday', 'yoga', 'fathersday']",2015.0,governance_global,zh,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/UNAOC/status/612771628875956224,"UNAOC - United Nations Alliance of Civilizations
@UNAOC
·
Jun 22, 2015
Opening of celebrations at the 1st International Day of Yoga 
@LincolnCenter
 
@UNAOC
 #globalcitizen #diversity",1779352243.4303858,"['globalcitizen', 'diversity']",2015.0,governance_global,mixed,3,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/ohdangitstiff/status/612770798433103872,"Tiffany Thompson
@ohdangitstiff
·
Jun 22, 2015
Happy Summer Solstice & International Day of Yoga!  #summersolstice #internationaldayofyoga 
https://
instagram.com/p/4NdwuUkoGF/",1779352243.595663,"['summersolstice', 'internationaldayofyoga']",2015.0,governance_global,mixed,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/ramagbk/status/612770525581021184,"RAMAGOPAL
@ramagbk
·
Jun 22, 2015
International Day of Yoga Om Challenge Movie Release 
https://
youtu.be/ILr1pPtf1E8 via 
@YouTube",1779352243.718529,[],2015.0,governance_global,mixed,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/FMRobert/status/612769982556975104,"Fain Melanie
@FMRobert
·
Jun 22, 2015
Badass Yogis Around The World 
(Happy International Day Of Yoga!) 

http://
mbg.io/UCmNqOH",1779352243.9374452,[],2015.0,governance_global,mixed,3,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/lifehackrdiet/status/612769504330952704,"lifehackrdiet
@lifehackrdiet
·
Jun 22, 2015
""See Photos From the World’s First International Day of Yoga | TIME""  
http://
go.lhdiet.com/1dae0BD #feedly",1779352244.184809,['feedly'],2015.0,governance_global,mixed,3,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/lukaola/status/612769435766648832,"RIZET laurent
@lukaola
·
Jun 22, 2015
Today the first international day of yoga",1779352254.3530471,[],2015.0,governance_global,mixed,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/MarjSpiritdove/status/612769135269797888,"Marj
@MarjSpiritdove
·
Jun 22, 2015
See Photos from the World's First International Day of Yoga 
http://
ti.me/1JcKLwg   via 
@TIMEWorld",1779352254.416482,[],2015.0,governance_global,mixed,3,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/Yogafanclub/status/612768996035682304,"Yoga fan club
@Yogafanclub
·
Jun 22, 2015
See Photos From the World's First International Day of Yoga - TIME 
http://
dlvr.it/BHNWR6",1779352254.477781,[],2015.0,governance_global,mixed,3,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/atchopra/status/612768619433340928,"Aditi Chopra
@atchopra
·
Jun 22, 2015
See Photos from the World's First International Day of Yoga 
http://
ti.me/1JcKLwg via 
@TIMEWorld
 #health #yoga",1779352254.5408618,"['health', 'yoga']",2015.0,governance_global,mixed,3,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/MarjSpiritdove/status/612768187550044160,"Marj
@MarjSpiritdove
·
Jun 22, 2015
See Photos from the World's First International Day of Yoga 
http://
ti.me/1JcKLwg via 
@TIMEWorld",1779352254.6071649,[],2015.0,governance_global,mixed,3,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/SashaGoldenson/status/612767590859980800,"Sasha Goldenson
@SashaGoldenson
·
Jun 22, 2015
Daily gratitudes:
1: 1st International Day of Yoga
2: Good memories of my dad
3: When my code works
A daily practice of gratitude.",1779352254.672301,[],2015.0,governance_global,mixed,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/cathavale/status/612767552838737920,"chandrashekhar
@cathavale
·
Jun 22, 2015
International Day of Yoga
Straits Times of Singapore has published a photograph of Indian PM with followers in... 
http://
fb.me/3NMFzLGbD",1779352254.73364,[],2015.0,governance_global,mixed,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/sharkfists/status/612767195274199041,"Max Loy  cohost.org/sharkfists
@sharkfists
·
Jun 22, 2015
Replying to 
@sharkfists
@UnarmedOracle
 
@TallysTreasury
 Also ""International Day of Yoga"", which is an important thing to celebrate I guess #sigh",1779352254.798434,['sigh'],2015.0,governance_global,mixed,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22",https://x.com/KathiaTh/status/612767032598204417,"Kathya
@KathiaTh
·
Jun 22, 2015
International Day of Yoga 
@compassiom
 
@MarkGKirshner
 
@TonyJCronin
 
@LALPUSHP
 
@RizzoGigirz58
 @Photography_xxl 
@Bhenth",1779352254.860287,[],2015.0,governance_global,mixed,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/aajtak/status/612739099703676929,"AajTak
@aajtak
·
Jun 22, 2015
अंतरराष्ट्रीय योग दिवस पर पीएम ने किए ये आसन

http://
aajtak.intoday.in/video/india-na
rendra-modi-leads-thousands-in-international-day-of-yoga-celebration--1-818616.html
…",1779353271.662645,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/RajenderMedia/status/612668694787944448,"Rajender Kumar Sen
@RajenderMedia
·
Jun 22, 2015
आज योगाभ्यास करने वाले समुदाय का सूर्यास्त नहीं होगा – प्रधानमंत्री 
http://
fb.me/4kYVn2Fam",1779353272.168233,[],2015.0,governance_global,hi,1,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/hpsingh959/status/612572133827309568,"KOCHAR
@hpsingh959
·
Jun 21, 2015
Replying to 
@khalidmfp
@aapist
 
@kapsology
 हवा सरक आसन की मुद्रा में गडकरी जी# international Day Of Yoga",1779353272.357161,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/DrVijaydholpur/status/612563435734171648,"डाॅ•विजय सिंह
@DrVijaydholpur
·
Jun 21, 2015
जय जय  भारत
My great India
#international day of yoga
      राजपथ पर योगाभ्यास कर भारत ने फिर तोड़ा वर्ल्ड रिकॉर्ड

http://
newshunt.com/share/41028557",1779353272.55746,['international'],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/JaiVidharbh/status/612543517726912512,"Shailesh Bhandarkar
@JaiVidharbh
·
Jun 21, 2015
International Day of Yoga
यह हमारे लिए और देश के लिए गौरवशाली बात है",1779353283.128831,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/bhashi65/status/612514588345524226,"Subhash Talwar
@bhashi65
·
Jun 21, 2015
Replying to 
@ANI
@ANI_news
 आज ""International Day of Yoga"" से सोनिया & राहुल ने कन्नी काट के साबित कर दिया है की गांधी परिवार ही सच्चा हिन्दुविरोधी है ?",1779353283.1989272,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/JagatSinghNegi4/status/612506241529569281,"Jagat Negi
@JagatSinghNegi4
·
Jun 21, 2015
भाजपा का मटकासान! International Day Of Yoga",1779353283.271032,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/radhapatel2224/status/612500784505225216,"KEJAN BHUT
@radhapatel2224
·
Jun 21, 2015
आज ॐ की ध्वनि से सारे राजपथ के साथ पूरा विश्व गूंज उठा।अपने संस्कारो,शांती की ओर पुनः जाता नया भारत है International Day of Yoga 
-21 jun",1779353283.334365,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/meerapatel2224/status/612500664371953664,"WENCY BHUT
@meerapatel2224
·
Jun 21, 2015
आज ॐ की ध्वनि से सारे राजपथ के साथ पूरा विश्व गूंज उठा।अपने संस्कारो,शांती की ओर पुनः जाता नया भारत है International Day of Yoga 
-21 jun",1779353283.400257,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/bhut1011/status/612500534566612994,"VEERAJ
@bhut1011
·
Jun 21, 2015
आज ॐ की ध्वनि से सारे राजपथ के साथ पूरा विश्व गूंज उठा।अपने संस्कारो,शांती की ओर पुनः जाता नया भारत है International Day of Yoga 
-21 jun",1779353283.462219,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/rasikpatel1011/status/612500436558282752,"RASIK PATEL
@rasikpatel1011
·
Jun 21, 2015
आज ॐ की ध्वनि से सारे राजपथ के साथ पूरा विश्व गूंज उठा।अपने संस्कारो,शांती की ओर पुनः जाता नया भारत है International Day of Yoga 
-21 jun",1779353283.521205,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/bhut_r/status/612500247051276288,"जय जय गरवी गुजरात
@bhut_r
·
Jun 21, 2015
आज ॐ की ध्वनि से सारे राजपथ के साथ पूरा विश्व गूंज उठा।अपने संस्कारो,शांती की ओर पुनः जाता नया भारत है International Day of Yoga 
-21 jun",1779353283.581269,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:hi",https://x.com/YOGIMACHINERY/status/612489869756112897,"YOGI MACHINE TOOLS
@YOGIMACHINERY
·
Jun 21, 2015
International Day Of Yoga

Happy Yoga Day

अंतरराष्ट्रीय योग दिवस 21 जून को मनाया जाएगा। जिसकी पहल भारत के... 
http://
fb.me/41GeQwpjU",1779353283.643348,[],2015.0,governance_global,hi,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:fr",https://x.com/Villa_Kerasy/status/612725948329381889,"Hotel Villa Kerasy
@Villa_Kerasy
·
Jun 22, 2015
21 juin, Journée internationale du yoga. Quelle pose préferez-vous? 
http://
fb.me/6Hs1nrffK",1779354300.4216452,[],2015.0,governance_global,fr,2,0
"""International Day of Yoga"" since:2015-06-19 until:2015-06-22 lang:fr",https://x.com/jenhisde/status/612677877759365120,"Chloe Simone
@jenhisde
·
Jun 22, 2015
Pour l' International Day of Yoga, la marque Lole Women a organisé une séance géante au pied de la Tour Effeil à... 
http://
fb.me/7jiqxDlff",1779354300.644321,[],2015.0,governance_global,fr,2,0
