query_hashtag,caption,likes,comments,timestamp,post_url,owner_username,display_url,is_video
YogaAtHome,"Balasana (posturadelniño)🤍 :
Ése rincón de inocencia, seguridad y confianza total, donde no hay nada que demostrar, sólo rendirse amorosamente a lo que es, para que el momento presente nos abrace fuerte 🫂

🧘🏼‍♀️​A veces, la práctica de yoga más avanzada no es la que requiere más fuerza física, sino la que nos pide la valentía de parar.

​En la Postura del Niño, volvemos a la raíz, al latido interno. Al apoyar la frente en la tierra, calmamos la mente y permitimos que el sistema nervioso se restaure. Es un recordatorio de que siempre podemos volver a casa, a ese lugar seguro de paz que ya habita en nosotros✨️
​
Hoy permitite un instante de rendición amorosa 🙏🌻

​#yogaathome #asana #yogalife #mindfulness #prana",5.0,3,2026-05-23T17:01:08.000Z,https://www.instagram.com/p/DYsFTpdOgJbxiRDbJPXCSxF87-TnRKedj0A_Ug0/,gabylazaro.ar,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/704946924_18526376707079805_5560840099607282912_n.webp?stp=dst-webp_s1080x1080_sh2.08&_nc_cat=107&ig_cache_key=MzkwMzUxODMxNzQzOTc0NjY1MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=vvGxtszGHioQ7kNvwEvWdxj&_nc_oc=Adrlk3L7DSPNLFEgb-eqRhFcs--jUlwUGyNmjWfwykm7QZuM7p9qIqcXRX0lL54xnCk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=nDVcwA1VPcMl21oBpWFd8g&_nc_ss=7a3ba&oh=00_Af5Z9W0a4Mnxo7nEGW-TJ15FQUpd1buT8R8Ejt8yTdkYsg&oe=6A19AB2A,
YogaAtHome,"If you can’t get to a studio, don’t miss your practice. You can still build a small space in your very own home, for a practice that supports you.

A simple home yoga setup can give you everything you need to move, stretch, rest and reset — without leaving the house.

Start with the essentials:

A mat for grip and grounding. 
Blocks for support and alignment. 
A strap to create space and ease. 
A bolster for restorative poses. 
A blanket for warmth and comfort. 
An eye pillow for deeper stillness.

Small space. Simple setup. Your practice, your way.

Build your bundle with The Yoga Collective.

#TheYogaCollective #HomeYogaPractice #YogaAtHome #YogaEssentials #BuildYourBundle",18.0,4,2026-05-23T16:21:08.000Z,https://www.instagram.com/p/DYsAu10DUnG/,theyogacollective_,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/703861916_17954992533129677_5765430005448181107_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzkwMzQ5NzE4MzI0NDkzOTgxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lxr7m3dQLUUQ7kNvwHct-fM&_nc_oc=AdqH8-xFng2XrR69prLfjs1KRcepDgv_VLQyBXM6oEuwsRHApFw7L9NXKFPkBDUiuLo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=nDVcwA1VPcMl21oBpWFd8g&_nc_ss=7a3ba&oh=00_Af49jSq2UFZzIbScNGAVVpOXSeKHPLlgL7b3oQ_13SoitQ&oe=6A19A2DC,
YogaForWellness,"A week ago, we had a wonderful online workshop collaboration with Cindy Huston of @yogabodyelementschicago and @uptownwellnessfestivalchicago on **restoring your gut health** 🌿

Cindy guided us through a restorative yoga session, sharing simple yet surprisingly effective poses to support relaxation, digestion, and overall wellbeing.

Irina shared practical tips on how to improve and maximize digestion at every step of the GI tract, along with a demonstration of how to make a delicious gut-loving salad and a refreshing digestive dressing 🥗

It was such a nourishing blend of movement, knowledge, and practical tools for everyday wellness.

Missed it? A **replay is available for $10**. Send us a message if you'd like access 💚

#GutHealth #DigestiveHealth #YogaForWellness #RestorativeYoga #HolisticNutrition #HealthyDigestion #WellnessWorkshop #YogaAndNutrition #HealthyGutHealthyLife #MindBodyWellness",0.0,0,2026-05-25T02:40:17.000Z,https://www.instagram.com/p/DYvsYfQlrZR/,purple_sprout_organics,https://scontent-bru2-1.cdninstagram.com/v/t39.30808-6/705749001_1603696121761268_6797236288173101098_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_cat=101&ig_cache_key=MzkwNDUzNDU5ODgzMTc0ODY4OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=EDX5TkNjZ-cQ7kNvwHAhflF&_nc_oc=AdrCsQEBkoKq5wZPaWpSYNOaue3pxmxYc_T7VClH6bahzUaYZZLX9_TIPZcVCISmqSI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af6BErQQnqdImMjkPw6r_uTb18cW_Hvy91CRrEcVYgUyyg&oe=6A19B7DE,
YogaForWellness,"Yoga looks beyond symptoms and supports awareness of the root causes. 🌿

From mindful eating to stress balance, yogic practices can help create a calmer, more conscious approach to diabetes management.

Wellness begins with awareness, balance, and daily care.

#Suriyasom #yogicview #diabetesawareness #YogaForWellness #holistichealth",0.0,0,2026-05-25T01:21:47.000Z,https://www.instagram.com/p/DYvjZSLshNl/,suriyasomwellness,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/707763631_18075947573386186_6590792937307985898_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_cat=110&ig_cache_key=MzkwNDQ5NTA3MTA5MTg4ODk5Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=yiVbSWmhwx0Q7kNvwHCiJRx&_nc_oc=AdpRrWYQckSC_2GnHZ0SeQD0iCdxZ1Xm4xHVau4Gh59JwtBLHsq4ZDd-oMqQ2aoBBaM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af4Kq_XzpuYKlPpFbw6Z2XUKtq1vNMwO-eEZG3OEHHg5NQ&oe=6A198FCD,
YogaForWellness,"🧘🏽‍♀️ Life Inflation got you stressed? Let me help you focus on what you CAN control! Join me for a decompressing “Stress-Deflating Yoga” Virtual Experience:

🗓️Sunday May 31/2026
⌚️10am -11am ET. ONLINE 💻
🌏Join in wherever you are
🤝bring a friend or a loved one
🩺 lower oxidative stress 
🧘🏽 take time to relax, unwind in your own space, with a blended Yin-Restorative Yoga class (with practice-props you didn’t know you already have!🤯)

Zoom access & registration required. Global access. (Note: 💻🤳Having your camera on or off, is your choice)

Portion of proceeds toward @_misfitclub_ Raising Cardiovascular Health & Disease Prevention Awareness 💚

I’m grateful for every opportunity to practice with you all. I’m honoured to be your guide🙏🏽

Have questions? DM me or comment 👇🏽!! SWIPE to see what you need! Let’s go 🔋

Love and Gratitude always ❤️

#fitzyogawellness
#virtualyogaclass
#yogaforwellness 
#onlineyogaclass 
#communityevent

👋 Meet Your Instructor Emma Fitzgerald🤸🏽‍♀️

Certified Yoga Teacher & Integrative Health Coach passionate about holding space for you to explore your mind, body and soul while guiding you to your transformative edge! Emma’s radical life path navigating a medical condition using holistic methods, makes for a safe and unique event class experience, with lots of posture alternatives. 

#yoga
#yogainstructor 
#yogapractice
#yogagram
#healthalternatives

Who can do it?
A: Everyone. Emma shares modifications for every-body and level of practice.

What is it good for?
A: Everything

What do I need?
A: props you can find at home OR your nearest dollar store 

Is it good for athletic recovery or physical rehab?
A: absolutely! And good for more benefits too

#yogaeverydamnday 
#wellnessmethod
#explorepage
#movementmedicine 
#lifestylemedicine",-1.0,2,2026-05-25T00:10:09.000Z,https://www.instagram.com/p/DYvbM6Wmu-v/,fitzyogawellness,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/706752757_18589797202040053_1676656931691113782_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzkwNDQ1NTA0NDg4ODMxMDc5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lUXNF2thQccQ7kNvwFkfAfM&_nc_oc=Adr029FIrjDvQXbQIYCwgWkQjnl5RR9h0r3fQDznvGS_ZtRkKJimmZ4UY__8cnvOsFo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af6fjP5-4zxTGt2rnyeUn7Cdz-G6EFwBmBTtT6x_gI4D2w&oe=6A198659,
YogaForWellness,"🧘🏽‍♀️ Life Inflation got you stressed? Let me help you focus on what you CAN control! Join me for a decompressing “Stress-Deflating Yoga” Virtual Experience:

🗓️Sunday May 31/2026
⌚️10am -11am ET. ONLINE 💻
🌏Join in wherever you are
🤝bring a friend or a loved one
🩺 lower oxidative stress 
🧘🏽 take time to relax, unwind in your own space, with a blended Yin-Restorative Yoga class (with practice-props you didn’t know you already have!🤯)

Zoom access & registration required. Global access. (Note: 💻🤳Having your camera on or off, is your choice)

Portion of proceeds toward @_misfitclub_ Raising Cardiovascular Health & Disease Prevention Awareness 💚

I’m grateful for every opportunity to practice with you all. I’m honoured to be your guide🙏🏽

Have questions? DM me or comment 👇🏽!! SWIPE to see what you need! Let’s go 🔋

Love and Gratitude always ❤️

#fitzyogawellness
#virtualyogaclass
#yogaforwellness 
#onlineyogaclass 
#communityevent",,0,2026-05-25T00:10:08.000Z,https://www.instagram.com/p/DYvaS04DLQP/,fitzyogawellness,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/706752757_18589797202040053_1676656931691113782_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzkwNDQ1NTA0NDg4ODMxMDc5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lUXNF2thQccQ7kNvwFkfAfM&_nc_oc=Adr029FIrjDvQXbQIYCwgWkQjnl5RR9h0r3fQDznvGS_ZtRkKJimmZ4UY__8cnvOsFo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af6fjP5-4zxTGt2rnyeUn7Cdz-G6EFwBmBTtT6x_gI4D2w&oe=6A198659,
YogaForWellness,"🧘 Sarvangasana | International Day of Yoga 2026

Elevate your body, calm your mind, and restore inner balance with Sarvangasana (Shoulder Stand) — often called the Queen of Asanas.

✨ Enhances blood circulation to the brain
✨ Supports thyroid function
✨ Improves respiratory efficiency
✨ Promotes mental clarity and concentration

As we countdown to the 12th International Day of Yoga, let's embrace the timeless wisdom of yoga for a healthier and more harmonious life.

Theme: Yoga for Wellness, Wisdom & World Peace
28 Days to Go!

#InternationalDayOfYoga2026 #YogaDay2026 #Sarvangasana #YogaForWellness #YogaForPeace #Ayush #DJAMCH #DivyaJyotiAyurvedicMedicalCollege #YogaLifestyle #HolisticHealth #WellnessJourney #YogaEveryday #YogaBenefits #AyurvedaAndYoga #IDY2026",28.0,3,2026-05-24T18:34:10.000Z,https://www.instagram.com/p/DYu0wEgk1aH/,djayurvedacollege,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/706134507_17940364557217462_5876255295208195079_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=MzkwNDI4OTkyODc3MTc1MzYwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTEyMi5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=QJT5FKJsHawQ7kNvwFOk9xI&_nc_oc=AdodYghs6KgS2VTzU4XBy5sdJDRThsUHSOVInfjQJvEA1mb8Fcmv6EQQyEgsbKXUTwg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af72a0ZKRFc-3fdzdRITWdYhu15CxhBSPHGKloMqEjNtFA&oe=6A199730,
YogaForWellness,"🧘‍♂️ अंतर्राष्ट्रीय योग दिवस 2026 में अब केवल 28 दिन शेष! 🌿✨

श्रम कल्याण केंद्र, मालनपुर में आयोजित योग प्रशिक्षण सत्र में सहभागियों ने योग के माध्यम से स्वास्थ्य, मानसिक शांति और सकारात्मक ऊर्जा का अनुभव किया। 🌸

✨ योग स्वस्थ जीवनशैली की ओर एक महत्वपूर्ण कदम है।
नियमित योग अभ्यास शरीर को सक्रिय, मन को शांत और जीवन को संतुलित बनाए रखने में सहायक होता है। 💛

🌼 योग अभ्यास के प्रमुख लाभ:
✔️ शरीर में ऊर्जा और स्फूर्ति बनी रहती है
✔️ मानसिक तनाव एवं थकान कम होती है
✔️ एकाग्रता और कार्यक्षमता में सुधार होता है
✔️ सकारात्मक और अनुशासित जीवनशैली विकसित होती है

☀️ आइए,
योग को अपनी दिनचर्या का हिस्सा बनाकर
स्वस्थ, संतुलित और सकारात्मक जीवन की ओर कदम बढ़ाएँ। 🌿

💪 फिट रहें – हिट रहें
🇮🇳 स्वस्थ श्रमिक – सशक्त भारत

#InternationalYogaDay2026
#YogaForWellness
#FitRaheinHitRahein
#HealthyLifestyle
#MPGovernment",1.0,0,2026-05-24T16:35:23.000Z,https://www.instagram.com/p/DYumy9LNwJ5/,mplabourwelfare,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/706766763_18061211132519554_2864127907183028710_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_cat=105&ig_cache_key=MzkwNDIyODU1NDQwNDQ2MzIyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5OuC271GFKYQ7kNvwH278-X&_nc_oc=Adq-_9t7O96W1QIep27PDV-m_dWpp-ZKEPcxkTO4O_FbEjQFkRCdIfrXfp__eKfx_Ds&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af6GdhGXps_PAYm1T5Sh-Jpfqj_ZGvsReQLkfHd9sds9Nw&oe=6A199CB9,
YogaForWellness,"Join us as we continue the countdown towards a healthier, more mindful future.

#InternationalYogaDay2026 #SpiritOfHealing #YogaForWellness #YogaDay",26.0,0,2026-05-24T15:32:26.000Z,https://www.instagram.com/p/DYuf0EXBek7/,alvas_naturopathy_and_yoga,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/707510311_18328901428268122_6994062602655818655_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=MzkwNDE5Nzg0NDUxMjY2Mzg2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuODI3LnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=unK6ddQhxP4Q7kNvwH65ybO&_nc_oc=Adq79te_aWGSsmLKY7AcLf8fG_xMBdy6gOWkek4HpJNt_ND5RSvqmKMoXF4rWTDcINQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=8&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af69axZDL4KHx0x9wr16eeIe9MYhN5T7YQb3UczQxFn8Rg&oe=6A198A59,
YogaForWellness,"Living with chronic illness can feel heavy… but movement gently reminds us that life still holds beauty, pleasure, and possibility.
At The Mat Space, we celebrate every stretch, every smile, every tiny victory, and every moment of pure joy. ✨

#TheMatSpace #ChronicIllnessWarrior #GentleYoga #HealingThroughMovement #CelebrateLife #JoyfulMoments #YogaForWellness #GratitudePractice #MoveWithLove #HolisticHealing",3.0,0,2026-05-24T13:09:45.000Z,https://www.instagram.com/p/DYuPn2ygNXn/,andy_thematspace,https://scontent-bru2-1.cdninstagram.com/v/t39.30808-6/704784898_122171277596898358_7451923290465597129_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_cat=110&ig_cache_key=MzkwNDEyNjYzNjU2MzQyMDY0Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTI5MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=XomG4Z1BHZAQ7kNvwGumEC8&_nc_oc=AdoOavO978QPWc2lBgqIQbeCt9f0HqZjoXiEA_IEjMbQhCWy_c6C5wRPRHkSVEwtm44&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af53kznWAk3ktE3OOoSODUX4fypC4ZmQRj84tDdF2ooJdQ&oe=6A1989D3,
YogaForWellness,"Have you or anyone you know struggled with fertility and then started practicing Bikram yoga and later became pregnant? ❤️🔥

We’d love to hear your experience.
Drop a comment below and share your story.👇

#BikramYoga #BikramYogaNicaragua #FertilityJourney #YogaHealing #HotYoga #MindBodyConnection #YogaCommunity #PelvicHealth #YogaForWellness #StressRelief #BikramWorks",13.0,0,2026-05-24T12:00:04.000Z,https://www.instagram.com/p/DYuHpmqjWh6/,bikram.yoga.nicaragua,https://scontent-bru2-1.cdninstagram.com/v/t39.30808-6/698889039_122140286457002790_8785129915617953095_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_cat=106&ig_cache_key=MzkwNDA5MTU3MjMxNzAyMjMzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=n8BDJqjpbsQQ7kNvwF5mAxn&_nc_oc=Adq5Ja03JvvW0Tp0nJFFkofD57ZhKXAm-WcbjrkQpyy63fpQaNR5Tx3o4uto_eq9nVY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af6ylxPaOFbFz42-To4l-s0-1Nbkbjo8exawhGXplL22VQ&oe=6A19B72F,
YogaForWellness,"Return to your breath. 
 
When the world feels loud, 
come back to something steady. 
 
Inhale slowly. 
Exhale completely. 
 
Let your breath guide you home to yourself. 
 
#MajesticYogaStudio #SundaySlowDown #YogaForWellness #BreathAwareness #GroundingPractice #MindBodyConnection #GentleYoga #SlowMoments #YogaLifestyle #RestAndRestore",0.0,1,2026-05-24T10:59:50.000Z,https://www.instagram.com/p/DYuAvW5DT0C/,majesticyoga,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/706734376_18594798109015055_4442108668430789846_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzkwNDA2MTE4MTM3MTY5NDMzOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuOTQwLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=iGrH6OhLTpMQ7kNvwFXLRjM&_nc_oc=Adr4vvr_hoQbk0haJ9GMQ3ITdpW_J_y-UM2_4_2awl9NgDxM2JhxFrH-wvpg31AJmSc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=8&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af4tsoCEYjc3NCnfn-fxmIqMmZ45ILNn6ADpFRUF-jOXWg&oe=6A198A2E,
YogaForWellness,"Struggling with bloating, IBS, or digestive discomfort?

This gentle yoga workshop is designed to help you feel better, naturally.

You’ll learn simple, effective techniques to support your digestion, reduce stress, and feel more comfortable in your body.

No experience of yoga needed. 

✨ Limited spaces available
📅 30th May 2026, £45�⏰ 9.30am-12.30pm�📍 TRX Studio, RG7 1TJ
👉 www.bankonyoga.com

#guthealth #digestivehealth #yogaforbeginners #gentleyoga #ibsrelief #bloatingrelief #wellnessworkshop #mindbodyhealth #yogatherapy #stressrelief #holistichealth #selfcaretools #yogaforwellness #acidreflux #IBS",2.0,1,2026-05-24T09:00:24.000Z,https://www.instagram.com/p/DYtzFq8Dbih/,bankonyoga,https://scontent-bru2-1.cdninstagram.com/v/t39.30808-6/700409163_1630347142062357_5091159725837318434_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzkwNDAwMTE0MjA3NDIyNjg0OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuOTQwLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=8nTthp99nSAQ7kNvwFgPEZn&_nc_oc=AdpaHoVUVLolXRa5hlajkpqDt770hm8kRqg0QYKSud2xzXBAzg-VhErmWD6vyCC6uCg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=8&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af6YXND1ceoNwjdQGoJJ8B27wMOUC7FLhwaC3ep28aLM7A&oe=6A19AB5D,
YogaForWellness,"ASSAM RIFLES PROMOTES PEACE AND WELLNESS AT INDO-MYANMAR BORDER THROUGH YOGA
Jairampur Battalion of Assam Rifles, as part of the 100 Days Countdown Campaign for the 12th International Day of Yoga 2026, conducted a yoga session at POB Pangsau Pass along the Indo-Myanmar border on 22 May 2026. 
Troops participated enthusiastically despite operational commitments, promoting physical fitness, mental resilience and mindfulness. Held against the scenic backdrop of Pangsau Pass, the session echoed the theme “Yoga for Wellness, Wisdom and World Peace.”
The initiative highlighted Assam Rifles’ commitment to holistic well-being, discipline and unity among personnel, even in challenging border environments.

#InternationalYogaDay #YogaDay #12IDY2026 #YogaForAll #YogaForLife #YogaForWellness #YogaForPeace #YogaForHarmony 
#HealthyLifestyle #FitnessJourney #MindBodySoul #StayFit
#WellnessJourney #YogaDaily #YogaPractice #YogaRoutine
#YogaFromIndia #IncredibleIndia #YogaIndia #IndianTradition #YogaCulture

@indianarmy.adgpi @hmoindia",660.0,8,2026-05-24T07:35:14.000Z,https://www.instagram.com/p/DYtpV5uEwj9/,official_dgar,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/704086871_18350146006213722_9011930499861818786_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_cat=102&ig_cache_key=MzkwMzk1ODI2MjgwNzIzNzUwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuNDAzMi5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Y588KVgC8S8Q7kNvwHkYFMp&_nc_oc=AdqX4s4oHm1Wl89M42DsW4spWBLcHA0flNzsBUhwdsDJb0vPvHeoQ4gpNG91sXYpKoU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af5r4LreSwHMy65JA8LrA7ta8Ri7q4S2dg5-XQEIyvVHDg&oe=6A19ABD6,
YogaForWellness,"PROMOTING HOLISTIC WELL-BEING: ASSAM RIFLES HOSTS YOGA SESSION FOR TROOPS AT AGARTALA
#AssamRifles, on 23 May 2026, conducted a Yoga and Mental Health Awareness Programme at Agartala Garrison, aimed at promoting physical fitness, mental well-being and stress management among troops. The programme featured guided yoga sessions, breathing exercises and awareness talks on mental resilience, emotional well-being and maintaining a healthy lifestyle in demanding conditions. Participants were also sensitised to recognise early signs of stress and adopt a positive mindset. The event saw enthusiastic participation and reaffirmed Assam Rifles’ commitment to the holistic health, morale and operational readiness of its personnel.

#InternationalYogaDay #YogaDay #12IDY2026 #YogaForAll #YogaForLife #YogaForWellness #YogaForPeace #YogaForHarmony 
#HealthyLifestyle #FitnessJourney #MindBodySoul #StayFit
#WellnessJourney #YogaDaily #YogaPractice #YogaRoutine
#YogaFromIndia #IncredibleIndia #YogaIndia #IndianTradition #YogaCulture 

@indianarmy.adgpi @hmoindia",107.0,1,2026-05-24T07:23:17.000Z,https://www.instagram.com/p/DYtn-XNDLHz/,official_dgar,https://scontent-bru2-1.cdninstagram.com/v/t51.82787-15/687821145_18350145025213722_8691596192248040170_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_cat=110&ig_cache_key=MzkwMzk1MjI1MTQ4ODM0NTQ5Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTUxMi5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=GF3n6lUoPdcQ7kNvwEtym5Y&_nc_oc=Adquy_VXS9iKvacBDHhl9lQeLUcmUmPOVIQ4a97gpUOwsN6EY7INpfYBjKPShxtSFzE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_gid=GAFANbvL42Ok-APF9f-gJg&_nc_ss=7a3ba&oh=00_Af4REajVc2pAzfx3cgqOb4lBXWqO_8Rq3aHs0zQNtbAGYQ&oe=6A199FA3,
