video_id,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,has_transcript,word_count,status,cluster
Zi6BXd5OjrI,LIVE YOGA SESSION BY DR.TEJASWINI MANOGNA || INTERNATIONAL YOGA DAY 2025,Tejaswini Manogna,20250621,4050.0,37869,phase2,,,,,True,,transcript_available,6
AWTD4P1OBJI,International yoga day 2025,OD-Rider-7111 ,20250621,148.0,11782,phase2,,,,,True,,transcript_available,1
MVckEuCgVmY,"LIVE: PM Modi takes part in 11th International Day of Yoga celebrations in Visakhapatnam, AP",Bharatiya Janata Party,20250621,5365.0,10867,phase2,,,,,True,,transcript_available,2
aoIxsKGu69I,International Yoga Day 2025 | Yoga Day theme 2025 | Yoga Day Speech | Why do we celebrate Yoga day,Aspirants Yard,20250620,183.0,713,phase2,,,,,True,,transcript_available,4
keKQxTcz74I,International Day of Yoga 2025,Christ Academy Media Production,20250621,88.0,1375,phase2,,,,,True,,transcript_available,8
TaMHJzT5GD8,International Yoga Day Special Quiz - International Day of Yoga Quiz - Most Important Questions,MOM&MISHKA,20250617,399.0,2495,phase2,,,,,True,,transcript_available,4
y2PQPmXPlzI,International Yoga Day 2025: PM Modi Leads Historic Yoga Session On Vizag's Coastline | WION,WION,20250621,415.0,1036,phase2,,,,,True,,transcript_available,0
etHlu9QTTRM,"LIVE Coverage: International Yoga Day 2025 | Yoga For One Earth, One Health | PM Modi LIVE | N18G",CNN-News18,20250621,28892.0,37319,phase2,,,,,True,,transcript_available,9
LO6uqfl4Dec,International Day of Yoga 2025 || Yoga for One Earth One Health,ki & ka,20250614,325.0,517,phase2,,,,,True,,transcript_available,4
eJ86TdGHuEA,Yoga Day 2025 LIVE: Indian PM Narendra Modi Takes Part in International Yoga Day 2025 Celebrations,Firstpost,20250621,4430.0,2582,phase2,,,,,True,,transcript_available,2
CaQwpE-D-uQ,योग गीत - International Yoga Day Special 2025| विश्व में शांति रहेगी योग से #yogamusicforexercise,Hari Singer Patanjali,20250618,320.0,534231,phase2,,,,,True,,transcript_available,1
6WjueVfA_i8,"World Celebrates 11th International Yoga Day 2025 Across 1,300 Cities Globally | India Today News",India Today,20250621,580.0,814,phase2,,,,,True,,transcript_available,9
MAoKHa-fj0E,International Yoga Day 2025 | Yoga Performance | Bliss Yoga Udupi,Bliss Yoga Academy ,20250621,220.0,1602,phase2,,,,,True,,transcript_available,1
NRukKF7Or1o,Yoga Day 2025 | 11th Yoga Day Celebrations: Nation Unites In Yoga Bliss,NDTV,20250621,342.0,31948,phase2,,,,,True,,transcript_available,9
w00785UPnbw,11th International Yoga day 2025,OM YOGA GROUP MORBI,20250620,328.0,1920,phase2,,,,,True,,transcript_available,1
EUpZera75k8,World Meditation day & Yoga Highlights 2025,Buddha-CEO,20260510,118.0,288,phase2,,,,,True,,transcript_available,4
IjxKPrNP3vQ,Gurudev’s Message on the Power of Yoga | Yoga Day 2025 Colombia,Gurudev's World,20250623,569.0,2312,phase2,,,,,True,,transcript_available,3
euediogFLv4,Yoga Day Speech in English 2025 | International Day of Yoga Speech in English 2025 | Yoga Day Theme,Swati Dey,20250617,208.0,1223,phase2,,,,,True,,transcript_available,4
C1KafektaEc,International Day Of Yoga 2025,TTT Live Online,20250621,164.0,565,phase2,,,,,True,,transcript_available,4
ZaA653fHNbI,"International Yoga Day Celebration 2025 -26 St Jude English Medium School, Pakshikere",ST Jude English Medium school,20250621,107.0,807,phase2,,,,,True,,transcript_available,1
eWjwbFEcIes,International Yoga Day 2025,IIT Kharagpur Official,20250623,7998.0,731,phase2,,,,,True,,transcript_available,9
znl48C9WgYQ,"Common Yoga Protocol-Hindi (Full Version), International Day of Yoga - 2018",Morarji Desai National Institute of Yoga (MDNIY),20180606,3716.0,409944,phase2,,,,,True,,transcript_available,2
ICZ5cKz14uw,International Yoga Day 2025,"Dronagiri High School English Medium, Karanja-Uran",20250621,328.0,939,phase2,,,,,True,,transcript_available,2
t-mknfY6GIY,International Yoga Day/Yoga series Ep1️⃣/ Do Yoga with Us,Youth Veerangnayen,20230621,718.0,68869,phase2,,,,,True,,transcript_available,2
U8tPNIJgIdk,International Day of Yoga 2025 with Gurudev from Colombia | Live Meditation,Gurudev Sri Sri Ravi Shankar,20250621,2023.0,56988,phase2,,,,,True,,transcript_available,3
QBuUEdQ3r_c,"Yoga Day 2025 | Ahead Of World Yoga Day, Bikaner Youth Practice Yoga On Scorching Sand Dunes",NDTV,20250620,142.0,1017,phase2,,,,,True,,transcript_available,2
PbLy3_7DPs4,Unleash Your Inner Yogi: Celebrate International Day of Yoga 2025!,Computer Guru,20250621,798.0,762,phase2,,,,,True,,transcript_available,8
_czzoFZX0hE,International Yoga Day 2025 II Basil Woods School,"Basil Woods School, Hyderabad",20250621,103.0,1078,phase2,,,,,True,,transcript_available,1
RksEiQ09rGM,International Yoga Day Celebrations 2025 - Yoga for One Earth One Health,Diva@2speaks,20250624,1565.0,920,phase2,,,,,True,,transcript_available,8
LrMK9WrQ3SU,International Yoga Day 2025: PM Modi Leads Celebrations; New World Records Made | N18G,Firstpost,20250621,425.0,25978,phase2,,,,,True,,transcript_available,8
1hxz_M2JSsI,CELEBRATION OF INTERNATIONAL DAY OF YOGA  & YOGASANA COMPETITION-2025 Highlight #yogapractice,DTU Studio,20250624,137.0,604,phase2,,,,,True,,transcript_available,8
h7cDzRJTBqE,"International Yoga Day 2025: मोदी का योग मंत्र, अचूक अभेद्य सेहत का फ्रंट | Top News | Speech",Bharat 24 - Vision Of New India ,20250621,324.0,332,phase2,,,,,True,,transcript_available,2
EnuEIlD82nM,International Yoga Day 2025 - Day 1 (Prayer & Asanas),SRDAV Resource Centre,20250618,1121.0,1199,phase2,,,,,True,,transcript_available,6
7Va1b0AOSsg,Yoga Day 2025: PM Modi Leads World's Largest Yoga Gathering In Visakhapatnam | WION,WION,20250621,328.0,1159,phase2,,,,,True,,transcript_available,4
DrSUWq4R_Uw,YOGA- International Yoga Day - 2025 - Peace ON The Street - Blessing House #song #trending #yoga,B.K. Dr. Reena,20250625,326.0,518,phase2,,,,,True,,transcript_available,2
NQkMW-u_Yqw,"Yoga Day 2025: PM Modi’s ‘One Earth, One Health’ Message Unites Wellness & Sustainability",DD India,20250621,179.0,1639,phase2,,,,,True,,transcript_available,4
2pEUxdJxm3U,International Yoga Day 2025,Nippon India Mutual Fund,20250621,4620.0,307,phase2,,,,,True,,transcript_available,6
9JF7XB--NfY,11th International Day of Yoga Celebration,Consulate General of India Frankfurt,20250626,117.0,30,phase2,,,,,True,,transcript_available,7
CifvyJWnZxQ,International Yoga Day 2025: Exploring Yoga's Evolution From Ancient Practice to Modern Phenomenon,India Today,20250621,1834.0,1250,phase2,,,,,True,,transcript_available,4
7gZ2hpcA-E0,"INTERNATIONAL DAY OF YOGA 2025 - YOGA FOR ONE EARTH, ONE HEALTH",ICAI CA Tube,20250621,19851.0,2145,phase2,,,,,True,,transcript_available,9
f0l1TH8N3fQ,International Yoga Day quiz in English 2025 | Quiz on Yoga Day | International Yoga Day 2025,Achoose World,20250616,653.0,6914,phase2,,,,,True,,transcript_available,4
XgPRT2axJUM,IDY -2025 - Yoga Sangam 2025 - 6 AM - 22062025 - MS,wswd 2025,20250622,5062.0,36,phase2,,,,,True,,transcript_available,6
-8kiR-YOgsY,IDY 2025 protocol(ENG HU),Yogahitha Foundation,20250618,3051.0,87,phase2,,,,,True,,transcript_available,6
DPyvzFfcVxo,Countdown to IDY 2025 | Yoga Unplugged | Yoga for Young Mind | Shri. Vidyut Jammwal & Kaivalyadhama,Kaivalyadhama Yoga Institute,20250611,4959.0,3049,phase2,,,,,True,,transcript_available,9
iNE_0MHCPBg,IDY -2025 - Yoga Sangam 2025 - 6 AM - 22062025 - ES,wswd 2025,20250623,8321.0,44,phase2,,,,,True,,transcript_available,6
_Yw5vdlCb84,"Yoga for One Earth, One Health | IDY 2025 Thailand | Governor of Bangkok on Why Yoga Matters",Indo Thai News,20250623,596.0,151,phase2,,,,,True,,transcript_available,6
lviLklNIk2Q,🌿 International Day of Yoga 2025 Celebration | The Yoga Traveler | IDY 2025 Highlights,The Yoga Traveler,20250626,228.0,37,phase2,,,,,True,,transcript_available,2
REcI14WYLfg,IDY 2025 - YOGA SANGAM 2025 - 6 PM - 21062025 - ES,wswd 2025,20250622,8427.0,40,phase2,,,,,True,,transcript_available,6
dU0Y-ZTNYxo,International Yoga Day -One day Count down Programme of IDY 2025,AIIAGOA,20250315,2970.0,867,phase2,,,,,True,,transcript_available,6
QlpDBRtZX8o,🌿 Yoga Protocol 2025 | International Day of Yoga (IDY 2025) 🌿,YogAbhilasha,20250617,219.0,246,phase2,,,,,True,,transcript_available,8
WWvE-QGVmAM,Yoga and it's Popularity | Over Years | Special | IDY 2025 | DD India,DD India,20250619,153.0,3883,phase2,,,,,True,,transcript_available,4
GzkKnhOvqiM,"Flagging off International Day of Yoga (IDY), 2025",CGI Shanghai,20250722,54.0,2,phase2,,,,,True,,transcript_available,1
t6B6jkuUHEo,Curtain Raiser Press Conference on International Day of Yoga (IDY) 2025,Ministry of Information & Broadcasting,20250612,2016.0,17,phase2,,,,,True,,transcript_available,9
NOK9-J_s3_8,IDY 2025,Davin's Fun Time,20250615,191.0,8,phase2,,,,,True,,transcript_available,8
JufwIJc5aSY,IYCHK IDY 2025 Story of Yajnavalkya,Iyengar Yoga Centre of Hong Kong,20250713,1201.0,20,phase2,,,,,True,,transcript_available,1
3iZ5WMvDy_4,Celebration of International Day of Yoga (IDY) – 2025 | 21 June,AmityUni,20250621,6428.0,652,phase2,,,,,True,,transcript_available,2
ZPvjYdERaEI,Yoga activity idy 2025#internationalyogaday2025,Nikunjyog,20250621,261.0,26,phase2,,,,,True,,transcript_available,1
3zACOxsxXsg,I&B Ministry celebrates IDY 2025 | DD India,DD India,20250621,58.0,75,phase2,,,,,True,,transcript_available,0
bccEoJ0G6qE,IDY 2025 prep event held in Shanghai,DD India,20250528,48.0,122,phase2,,,,,True,,transcript_available,4
nvMRN2bf0zY,IDY 2025 Day 1 (Protocol Session),Yogahitha Foundation,20250606,3167.0,133,phase2,,,,,True,,transcript_available,6
r_s9fyqBDDg,IDY -2025 - Yoga Sangam 2025 - 6 AM - 21062025 - MS,wswd 2025,20250621,6952.0,74,phase2,,,,,True,,transcript_available,6
zdIgtTxEzv8,Yoga for addressing Mental Health challenges - IDY 2025 Message by Dr. Jitendra,Vasudeva Kriya Yoga With Rajendra,20250616,489.0,45,phase2,,,,,True,,transcript_available,1
lwld6izt6cA,RGU Successfully Organized Common Yoga Protocol Practice to the IDY-2025 #idy2024 #ayush #yoga #fit,e-Physical Education,20250522,5889.0,75,phase2,,,,,True,,transcript_available,6
ZKbE0otIDaE,IDY 2025- BREATHING & MEDITATION SESSION,Ashima Gupta (VedaQHealthfulness),20250623,1481.0,55,phase2,,,,,True,,transcript_available,6
aQ3znaD0cCg,Thank You Japan - Celebrating the Success of IDY 2025,"Embassy of India, Tokyo インド大使館、東京",20250625,3325.0,71,phase2,,,,,True,,transcript_available,1
-qBsODoJEPU,The 11th International Day of Yoga (IDY) - 2025 celebration in Jammu.,EARLY POST DAILY NEWSPAPER,20250621,518.0,12,phase2,,,,,True,,transcript_available,2
P5on4xVU2eQ,IDY 2025 - a Message from 10 year old Adya -  Mindful Mastery through VK Yoga,Vasudeva Kriya Yoga With Rajendra,20250617,77.0,41,phase2,,,,,True,,transcript_available,1
UqFEcKCGCRI,Curtain Raiser  Event of IDY-2025 at New Development Bank,CGI Shanghai,20250723,45.0,1,phase2,,,,,True,,transcript_available,1
S0bIJVsW6kg,Skysat Newsreport IDY 2025,ISCM of Sri Balaji Vidyapeeth,20250624,93.0,22,phase2,,,,,True,,transcript_available,4
DMcqcYaidyw,IDY - 2025 Celebrations @SREC by Yoga and Meditation Club on 21/06/2025,Yoga SREC,20250623,27.0,31,phase2,,,,,True,,transcript_available,1
dGKd7pdpdJ0,celebration of 11th IDY 2025 At cluster HSS Chak Rakwalan/#IDY2025 #InternationalDayofYoga2025/#yoga,Principal HSS Chak Rakwalan,20250621,62.0,187,phase2,,,,,True,,transcript_available,1
cFooVAkqFiU,IDY 2025 - a message from 8 year old yoga student - Arjun,Vasudeva Kriya Yoga With Rajendra,20250617,115.0,55,phase2,,,,,True,,transcript_available,1
SPWeCdEFZDY,"BYK'S Special Podcast for IDY 2025: Yoga for One Earth, One Health",Bharat Yogavidya Kendra,20250621,2293.0,772,phase2,,,,,True,,transcript_available,0
h_3xhGmBEW0,"# IDY 2025 TGTWURJC Boys, Jinnaram Part 2 Video",Pancha kosha yoga,20250715,118.0,77,phase2,,,,,True,,transcript_available,1
GlkYMhn_IyY,IDY :INTERNATIONAL DAY OF YOGA (2025) CELEBRATION,EMRS KURUPAM,20250621,37.0,81,phase2,,,,,True,,transcript_available,6
i-Nuc_L4mio,Workplace Wellness with Yoga | Yoga Day (IDY 2025) Special for Professionals,"HealThyRam - Wellness of the Body, Mind and Soul",20250621,2879.0,16,phase2,,,,,True,,transcript_available,2
HV93s9jRkdY,IDY 2025 #yoga  #healthylifestyle #artofliving #idy2025 #meditation #healthawareness #dhyan  #health,RAJ KUMAR SHARMA,20250621,192.0,124,phase2,,,,,True,,transcript_available,1
FMKB_BVupYA,It's all about IDY 2025 ✨🪷,Nazar Gupta💓,20250622,90.0,28,phase2,,,,,True,,transcript_available,1
PuUFl4VchH8,Bhadrasana | Baddha Konasana | IDY 2025 | Nirogi Duniya,Nirogi Duniya,20250509,181.0,63,phase2,,,,,True,,transcript_available,2
Uk2MNaV2cW8,IDY 2025 MRTV Media Coverage Myanmar : Ankita Sood,Dr. Ankita Sood Yoga,20250608,179.0,81,phase2,,,,,True,,transcript_available,1
VuWWSufO4as,"Celebrating the Spirit of Yoga on International Day of Yoga, IDY 2025 🙏",BSDT Yoga,20250621,224.0,13,phase2,,,,,True,,transcript_available,1
UxnQCbsBc2c,International Day of Yoga ( IDY -2025) celebrated in Eastern Railway with great zeal and enthusiasm.,Eastern Railway,20250621,37.0,7,phase2,,,,,True,,transcript_available,2
lnnW0UvLkjw,IDY 2025 Common Yoga Protocol,Kankidham Arogya Kendra,20250701,53.0,48,phase2,,,,,True,,transcript_available,1
Dq5nE-NDJxU,IDY 2025 HMT,GOVT. AYU. DISP. GH HIMATNAGAR,20250621,321.0,1,phase2,,,,,True,,transcript_available,1
6u2Az-WuzVA,IDY 2025 Latvia _ Interaction and Polemics of Western Spiritual Culture and Vedic Tradition.,LU SISI,20250628,4333.0,91,phase2,,,,,True,,transcript_available,0
Ak0uTdv5kEo,Aqua Yoga By Kaya on IDY 2025 🏄,"Kaya International Yoga Studio, Narsinghpur(MP)",20250622,44.0,20,phase2,,,,,True,,transcript_available,1
2kKVITRbaD4,IDY 2025 | Yoga Alliance | Yoga TTC,SAURABHYA,20250815,232.0,73,phase2,,,,,True,,transcript_available,8
T9W6XoM-x4A,IDY Reflections | Episode 3 | International Day of Yoga 2025,Ministry of Ayush,20250731,1236.0,531,phase2,,,,,True,,transcript_available,9
fZ269RBWrIg,"Glimpses of IDY 2025 Celebrations 🧘‍♂️ at BYS  Indira Park Center 1,",raja narasimharao,20250622,226.0,246,phase2,,,,,True,,transcript_available,2
2ZYvUAqRYcA,IDY 2025 108 SURYANAMASKARS WITH SHOULDER OPENER,Ashima Gupta (VedaQHealthfulness),20250623,2403.0,37,phase2,,,,,True,,transcript_available,6
PcRqCO_wOd4,Formation YOGA by YOGVIDYA Club || NIT Rourkela || IDY 2025,OMW JEE,20250623,627.0,71,phase2,,,,,True,,transcript_available,8
riKrz4kinQM,Yoga Day Protocol : Quick View | IDY 2025 | Nirogi Duniya,Nirogi Duniya,20250519,120.0,3529,phase2,,,,,True,,transcript_available,2
KZa6YfdR4Vc,YOGA BANDHAN 2025 | IDY 2025 | Secrets of Yoga Therapy | ISCM | Live Holistic Wellness | IYA,Live Holistic,20250706,5638.0,55,phase2,,,,,True,,transcript_available,0
LQllvEizyM0,IDY Reflections | Episode 2 | International Day of Yoga 2025,Ministry of Ayush,20250726,1181.0,650,phase2,,,,,True,,transcript_available,2
v3j7ODYGd0s,Ardha Chakrasana Yoga | अर्ध चक्रासन | IDY 2025 | Nirogi Duniya,Nirogi Duniya,20250507,96.0,39,phase2,,,,,True,,transcript_available,2
Xr7UpJjARrQ,"MDNIY Yoga Podcast Ep.1 | IDY 2025: Organise Yoga Sangam – One Earth, One Health",Ministry of Labour and Employment,20250611,216.0,69,phase2,,,,,True,,transcript_available,1
uZLjeYZS9Ng,"Highlights of IDY 2025 celebrations by Ministry of Minority Affairs at Shanti Stupa, New Delhi",Ministry of Minority Affairs,20250621,59.0,80,phase2,,,,,True,,transcript_available,2
hZkdJw2n5G4,YOGA UNPLUGGED | IMMERSIVE COMMON YOGA PROTOCOL | DAY 5 | IDY 2025 | 16 JUNE 2025,Kaivalyadhama Yoga Institute,20250616,1835.0,377,phase2,,,,,True,,transcript_available,9
JXXZD1BQqBY,"IDY 2025 Observance by the Regional Research Institute of Unani Medicine, Habak, Srinagar, J&K",Research Institute of Unani Medicine srinagar,20250627,219.0,27,phase2,,,,,True,,transcript_available,2
GpWHLMVk0xU,Practice Of 11th international Day Of Yoga 2025🧘🕉️ #idy 2025#21june2025#yogi #yogapractice #yoglife,Pooja Gautam ,20250620,129.0,7,phase2,,,,,True,,transcript_available,3
8c5XwUaJ5ZE,IDY Countdown-2025 | Yoga protocol of ministry of Ayush | Yoga for beginners | my yoga my way| #Yoga,Yoga with Dr.Sasanka Sekhar,20250620,1420.0,76,phase2,,,,,True,,transcript_available,9
BfmTN-RJ9so,"Yoga for One Earth, One Health!",Mitra CanCare Foundation,20260525,372.0,18,phase2,,,,,True,,transcript_available,8
UZ8Er3yfWQQ,"Yoga for One Earth, One Health",Peace Drops for EcoRestoration,20250622,219.0,24,phase2,,,,,True,,transcript_available,1
Ctix1E-BF0s,#Yogandhra2025 #InternationalYogaDay2025 - Yoga For One Earth One Health,AP Digital Corporation,20250528,75.0,1578405,phase2,,,,,True,,transcript_available,1
J2Y1TJwWKyM,"International Yoga Day 2025 | Yoga for One Earth, One Health",Amrutha Bindu Yoga,20250624,810.0,133,phase2,,,,,True,,transcript_available,1
gZi7H-scLCA,"International Yoga Day 2025 – “Yoga for One Earth, One Health”",Malika,20250621,30.0,0,phase2,,,,,True,,transcript_available,1
kMvjE4XbbSU,"Yoga for One Earth, One Health | What Yoga Really Means in 2025",YogaPartner,20250622,236.0,6,phase2,,,,,True,,transcript_available,4
Is43iSzaa4I,"International Yoga Day 2025 | Yoga for One Earth, One Health | Evergreen Public School",EVERGREEN PUBLIC SCHOOL,20250623,103.0,260,phase2,,,,,True,,transcript_available,2
z0xjLB12GYY,"Yoga for ""one earth, one health"" by Dr. Mahesh Arvind",PRAJNA FOUNDATION ,20250621,1420.0,120,phase2,,,,,True,,transcript_available,4
zJFk62RSVVY,"Perspective: Yoga for One Earth, One Health | 19 June, 2025",Sansad TV,20250619,1773.0,4486,phase2,,,,,True,,transcript_available,9
5N24-_8xXQo,International Yoga Day 2025-   Yoga for one earth one health - significance,HOLISTIC YOGA,20250621,842.0,155,phase2,,,,,True,,transcript_available,1
tAYDAz0xctI,"Yoga for Beginners ~Yoga for One Earth , One Health ~",AIR NEWS KOHIMA,20250620,981.0,37,phase2,,,,,True,,transcript_available,4
7v0PIHCXlUU,"International Yoga Day 2025 | Yoga for One Earth, One Health 🌍",AJ FITZONE,20250621,240.0,23,phase2,,,,,True,,transcript_available,2
SuZSLw-Pcw0,"Regional Director Saima Wazed on 'Yoga for One Earth, One Health'",World Health Organization South-East Asia Region - WHO SEARO,20250623,109.0,214,phase2,,,,,True,,transcript_available,4
lmSGD0I_Xao,"Yoga for One Earth, One Health | Dr. Komal Prasad on the Power of Yoga",Narayana Health,20250623,196.0,89,phase2,,,,,True,,transcript_available,4
rUuJE4YEVMw,"Yoga for One Earth, One Health: KVS Celebrates International Yoga Day 2025!",KVS HQ,20250620,236.0,896,phase2,,,,,True,,transcript_available,2
xsf1eHv_vSE,"International Yoga Day 2025 | Yoga for One Earth, One Health 🌍",Beginners Yoga,20250621,5054.0,954,phase2,,,,,True,,transcript_available,2
_8IpP4tZP4k,"11th International YOGA Day 2025-Yoga for One Earth, One Health: Event Highlights Watch Now.",Advaita Yoga,20250630,217.0,92,phase2,,,,,True,,transcript_available,1
