video_id,in_phase2,in_v1,has_transcript,status,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,transcript_language,word_count,character_count,transcript_file,transcript_source
q10D3JUegmE,False,True,True,legacy_only_with_transcript,5 Minute Yoga for Core Flow | Sweat Series | Well+Good,Well+Good,20170621,308.0,7011,v1,Well+Good,68.0,https://www.youtube.com/watch?v=q10D3JUegmE,"To get notified about new video uploads, subscribe to Well+Good's channel: [https://www.youtube.com/c/Wellandgood]

Quickie workouts are great for giving you a swift full-body burn—but with this core-building sequence, you may just find it strengthens your confidence, too. But don't worry—you'll still be physically challenged. ""You have to ground onto your feet, you have to engage your legs, you have to draw your low belly up,"" explains Shah, who doubles as an Athleta ambassador. ""You have to really engage in a way that is not just focused on one area—and your core is really the center of your body so it expands outwardly."" Along with her workout BFF (and fellow Yoga Vida instructor) Sasha Nelson, Shah is sharing the guaranteed way to start your day on a positive—and self-motivating—note.

Subscribe to Well+Good’s channel for more fitness videos: [https://www.youtube.com/c/Wellandgood]

How to do bridge yoga pose, with Francesca Valarezo: https://www.youtube.com/watch?v=0hlKymgBr2s&list=PLUa1mxBKMRYk5CL70wJZKZFa-G1QpUBIq&index=8

How to do crow yoga pose with Francesca Valarezo: https://www.youtube.com/watch?v=TJOJH1PS7jw&list=PLUa1mxBKMRYk5CL70wJZKZFa-G1QpUBIq&index=9

About Well+Good:

From the beginning, Well+Good launched as the premier lifestyle and news publication devoted to the wellness scene—and its chic lifestyle components. Created by two journalists—and joined by many more—Well+Good is known for its impeccable reporting and trend-spotting on the healthy living beat. Well+Good has become the leading source of intel on boutique fitness and the juice industry, plus cutting-edge nutrition, natural beauty, and more. Well+Good is your healthiest relationship.

You can also find us here: 
Site 🖥️:  https://www.wellandgood.com
Instagram 📸: https://www.instagram.com/iamwellandg...
Facebook 👍: https://www.facebook.com/iamwellandgood
Twitter 🐤: https://twitter.com/iamwellandgood
Pinterest 📌: https://www.pinterest.com/iamwellandgood/",en-US,683.0,3662.0,data/transcripts/q10D3JUegmE.en-US.txt,legacy_archive
q5m6tMjcF8k,False,True,True,legacy_only_with_transcript,A 5-Minute Morning Yoga for Peace,Sadhguru,20150606,637.0,2699039,v1,Sadhguru,29995.0,https://www.youtube.com/watch?v=q5m6tMjcF8k,"Nadi Shuddhi is a 5-minute guided yoga routine for positive energy. It balances your energy system (nadis), calms your mind and improves your ability to act effectively. The practice is great for beginners and can be done anywhere: at home, in the office, the park. Try out Nadi Shuddhi and realize the benefits in no time.

00:00 - Introduction to Nadi Suddhi (Yoga for Peace).
01:15 - Guidelines that should be followed before practicing this meditation.
02:13 - Demonstration of the Practice.
04:06 -  Corrections that should be kept in the mind while you are doing this practice.
05:46 -  Start your meditation by following the step by step instructions.                  

#Meditation #Yoga

To watch this video in Gujarati - https://youtu.be/2NJzmHDe3Mw
To watch this video in Nepali:  https://www.youtube.com/watch?v=HxW_hmi-pqg&t=5s

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya


Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",en-ko,936.0,5329.0,data/transcripts/q5m6tMjcF8k.en-ko.txt,legacy_archive
q5m6tMjcF8k,False,True,True,legacy_only_with_transcript,A 5-Minute Morning Yoga for Peace,Sadhguru,20150606,637.0,2699039,v1,Sadhguru,29995.0,https://www.youtube.com/watch?v=q5m6tMjcF8k,"Nadi Shuddhi is a 5-minute guided yoga routine for positive energy. It balances your energy system (nadis), calms your mind and improves your ability to act effectively. The practice is great for beginners and can be done anywhere: at home, in the office, the park. Try out Nadi Shuddhi and realize the benefits in no time.

00:00 - Introduction to Nadi Suddhi (Yoga for Peace).
01:15 - Guidelines that should be followed before practicing this meditation.
02:13 - Demonstration of the Practice.
04:06 -  Corrections that should be kept in the mind while you are doing this practice.
05:46 -  Start your meditation by following the step by step instructions.                  

#Meditation #Yoga

To watch this video in Gujarati - https://youtu.be/2NJzmHDe3Mw
To watch this video in Nepali:  https://www.youtube.com/watch?v=HxW_hmi-pqg&t=5s

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya


Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",en-orig,2554.0,13830.0,data/transcripts/q5m6tMjcF8k.en-orig.txt,legacy_archive
q5m6tMjcF8k,False,True,True,legacy_only_with_transcript,A 5-Minute Morning Yoga for Peace,Sadhguru,20150606,637.0,2699039,v1,Sadhguru,29995.0,https://www.youtube.com/watch?v=q5m6tMjcF8k,"Nadi Shuddhi is a 5-minute guided yoga routine for positive energy. It balances your energy system (nadis), calms your mind and improves your ability to act effectively. The practice is great for beginners and can be done anywhere: at home, in the office, the park. Try out Nadi Shuddhi and realize the benefits in no time.

00:00 - Introduction to Nadi Suddhi (Yoga for Peace).
01:15 - Guidelines that should be followed before practicing this meditation.
02:13 - Demonstration of the Practice.
04:06 -  Corrections that should be kept in the mind while you are doing this practice.
05:46 -  Start your meditation by following the step by step instructions.                  

#Meditation #Yoga

To watch this video in Gujarati - https://youtu.be/2NJzmHDe3Mw
To watch this video in Nepali:  https://www.youtube.com/watch?v=HxW_hmi-pqg&t=5s

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya


Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",en,948.0,5277.0,data/transcripts/q5m6tMjcF8k.en.txt,legacy_archive
q5m6tMjcF8k,False,True,True,legacy_only_with_transcript,A 5-Minute Morning Yoga for Peace,Sadhguru,20150606,637.0,2699039,v1,Sadhguru,29995.0,https://www.youtube.com/watch?v=q5m6tMjcF8k,"Nadi Shuddhi is a 5-minute guided yoga routine for positive energy. It balances your energy system (nadis), calms your mind and improves your ability to act effectively. The practice is great for beginners and can be done anywhere: at home, in the office, the park. Try out Nadi Shuddhi and realize the benefits in no time.

00:00 - Introduction to Nadi Suddhi (Yoga for Peace).
01:15 - Guidelines that should be followed before practicing this meditation.
02:13 - Demonstration of the Practice.
04:06 -  Corrections that should be kept in the mind while you are doing this practice.
05:46 -  Start your meditation by following the step by step instructions.                  

#Meditation #Yoga

To watch this video in Gujarati - https://youtu.be/2NJzmHDe3Mw
To watch this video in Nepali:  https://www.youtube.com/watch?v=HxW_hmi-pqg&t=5s

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya


Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",en-en,948.0,5277.0,data/transcripts/q5m6tMjcF8k.en-en.txt,legacy_archive
qAaqF8kgN4M,False,True,True,legacy_only_with_transcript,Bird - Beginners AcroYoga Tutorial,AcroYoga with Dao,20150724,604.0,149,v1,AcroYoga with Dao,1.0,https://www.youtube.com/watch?v=qAaqF8kgN4M,"www.youtube.com/user/dowerpower
www.facebook.com/yogidao
https://instagram.com/yogidao

This video demonstrates my helpful tips for Bird.

Remember Safety First! I strongly encourage flyers to hold positions on the ground and/or on a belly base before trying them on an L-base.  If you're serious about independent learning, consider investing in a set of mats. $88 dollars gets you 12 tiles, sufficient for most L-based acro.  http://goo.gl/eHMjdY

Whether you're completely new to ‪#‎acroyoga‬ or having trouble learning a particular ‪#‎pose‬ or ‪#‎washingmachine‬ there's something for you on my youtube channel ^_^
Beginner's http://goo.gl/tQHVOm
Intermediate http://goo.gl/OtdYGu
Advanced http://goo.gl/Bs5PrL

Excited about acro?  Share this with your friends on Facebook and Twitter!",,5124.0,25661.0,data/transcripts/qAaqF8kgN4M.txt,legacy_archive
qBcyeYP6snc,True,False,False,phase2_missing_transcript,International Yoga Day 2022: PM Narendra Modi Leads Yoga Event At Karnataka's Mysuru Palace,Republic World,20220621,200.0,1943,phase2,,,,,,,,,none
qDzYQmJI4tE,True,False,False,phase2_missing_transcript,Ayush Conduct World Yoga Day Walk In Adilabad | V6 News,V6 News Telugu,20190619,74.0,590,phase2,,,,,,,,,none
qGQ-TvsT9pk,True,False,False,phase2_missing_transcript,PM Modi's Leadership in Promoting Yoga: International Day of Yoga and AYUSH Initiatives | IDY 2024,DD India,20240620,152.0,4780,phase2,,,,,,,,,none
qGiDcSXeUyw,False,True,False,legacy_only,Arpit ghatanji,Pradip Pinnamwar,20180410,51.0,79,v1,Pradip Pinnamwar,6.0,https://www.youtube.com/watch?v=qGiDcSXeUyw,Pradip pinnamwar photo,,,,,none
qMOqrQLJch4,True,False,False,phase2_missing_transcript,"International Yoga Day 2025 🌍 | Yoga for One Earth, One Health | Global Celebration Highlights",Buddha Dharma ,20250623,299.0,119,phase2,,,,,,,,,none
qPISCkKM70A,False,True,False,legacy_only,Mysore Road Festival celebration - Nursery -video 4,Orchids The International School,20151207,51.0,226,v1,Orchids The International School,,https://www.youtube.com/watch?v=qPISCkKM70A,,,,,,none
qQYRdiv6Uzc,True,False,False,phase2_missing_transcript,YOGA FOR SELF AND SOCIETY❤️@Iampraptimehta#youtube #youtuber #viral #viralvideo #subscribe #love 💯,RhythmDancePrapti Mehta ,20240623,134.0,124,phase2,,,,,,,,,none
qSDBpZ3aDY4,False,True,False,legacy_only,Yoga Guru Suneel Singh exclusive interview,News 24,20150607,133.0,750,v1,News 24,16.0,https://www.youtube.com/watch?v=qSDBpZ3aDY4,"SUBSCRIBE for more updates-

News24 English Website-http://news24online.com
News24 English Website-http://hindi.news24online.com

Youtube: https://www.youtube.com/News24page


Follow News24 on Social Media:

Facebook: https://www.facebook.com/news24channel
Twitter: https://twitter.com/news24tvchannel
Google+:https://plus.google.com/+News24channel",,,,,none
qUipY3hkyuk,False,True,True,legacy_only_with_transcript,"International Yoga Day: An idea whose time has come, says Sushma Swaraj at United Nations",NDTV,20150621,329.0,3052,v1,NDTV,11.0,https://www.youtube.com/watch?v=qUipY3hkyuk,"United Nations celebrated the first International Yoga Day today, an initiative of PM Modi, in the presence of chief Ban-ki-Moon. Speaking at the event in New York, External Affairs Minister Sushma Swaraj said it was ""an idea whose time has come"".

Watch more videos: http://www.ndtv.com/video?yt",,2285.0,13238.0,data/transcripts/qUipY3hkyuk.txt,legacy_archive
qVvHYyjOMKs,False,True,False,legacy_only,"7411683410, Direct Admission in The Oxford College of Engineering......",Divya Shree,20160407,24.0,65,v1,Divya Shree,,https://www.youtube.com/watch?v=qVvHYyjOMKs,"7411683410, Direct Admission in The Oxford College of Engineering......",,,,,none
qZGQBgF5Uhk,True,False,False,phase2_missing_transcript,International Day of Yoga 2019 Messages from our friends in Oman,"Embassy of India, Muscat",20190621,520.0,114,phase2,,,,,,,,,none
q_0aUDl_DyU,False,True,True,legacy_only_with_transcript,International Yoga Day Discussion,i24NEWS English,20150621,536.0,9939,v1,i24NEWS English,79.0,https://www.youtube.com/watch?v=q_0aUDl_DyU,"The practices and techniques stemming from the far east, believed to allow us to reach inner peace and better handle daily stresses are not so easy to implement. Stress management specialist Yonah Offner and correspondent Ayman Sikseck discuss i24news is an international 24-hour news and current affairs television channel based in Jaffa Port.
For more from our news teams http://www.i24news.tv 
Facebook: https://www.facebook.com/i24newsEN
Twitter: https://twitter.com/i24News_EN",,4659.0,24399.0,data/transcripts/q_0aUDl_DyU.txt,legacy_archive
q_eewVT7ZZQ,False,True,False,legacy_only,Yoga Play,Loosen Up,20160221,210.0,730,v1,Loosen Up,2.0,https://www.youtube.com/watch?v=q_eewVT7ZZQ,"To celebrate a fun new handstand I refined a few days ago, I decided to turn it into a flow sequence, and share it with you all! 

I hope you enjoy it.

Keep smiling!

http://www.loosenup.com.au/",,,,,none
qaEJuCjQyy0,False,True,True,legacy_only_with_transcript,भित्री खोजको लागि योग: शाम्भवी मुद्रा  Yoga for Inner Exploration: Shambhavi Mudra | Sadhguru Nepali,Sadhguru Nepali,20210622,398.0,3392,v1,Sadhguru Nepali,110.0,https://www.youtube.com/watch?v=qaEJuCjQyy0,"हरेक मानिसमा कृपाको तत्त्व हुनु अत्यन्तै महत्त्वपूर्ण छ । शाम्भवी मुद्रा यस्तो प्रक्रिया हो, जुन झ्याल खोल्नु जस्तै हो, ताकि हामी कृपा ग्रहण गर्न सकौँ । 

00:00 शाम्भवी मुद्रा के हो ?
01:18 अभ्यासको लागि निर्देशनहरू
01:58  सद्‌गुरु सँग ध्यान प्रक्रिया

***********************************************************************

एक योगी, दिव्यदर्शी एवं दूरदर्शी सद्‌गुरु समकालीन गुरु हुनुहुन्छ, जो अथक रूपमा मानिसहरूको शारीरिक, मानसिक र आध्यात्मिक खुसियालीको लागि काम गरिरहनु भएको छ । आत्म–रूपान्तरणका शक्तिशाली योग कार्यक्रमहरू साथै शिक्षा, स्वास्थ्य, पर्यावरण तथा व्यवसायमा समर्पित प्रेरणादायक परियोजनाहरूमार्फत करोडौँ मानिसहरूलाई जीवनमा एउटा नयाँ दिशा प्राप्त भएको छ ।

सद्‌गुरु नेपाली फेसबुक
https://www.facebook.com/SadhguruNepali/

सद्‌गुरु नेपाली ब्लग
https://isha.sadhguru.org/in/ne/wisdom",en,1373.0,7703.0,data/transcripts/qaEJuCjQyy0.en.txt,legacy_archive
qbpqq7VB8ek,False,True,True,legacy_only_with_transcript,TV celebs celebrated International Yoga Day,Saas Bahu aur Saazish,20150622,919.0,1730,v1,Saas Bahu aur Saazish,18.0,https://www.youtube.com/watch?v=qbpqq7VB8ek,"TV celebs celebrated International Yoga Day

For latest breaking news, other top stories log on to:  http://www.abplive.in & http://www.youtube.com/abpnewsTV",,4923.0,22299.0,data/transcripts/qbpqq7VB8ek.txt,legacy_archive
qk_bP48As5w,False,True,True,legacy_only_with_transcript,Inside Yoga Bare ❤️,Yoga Bare,20151107,170.0,2068,v1,Yoga Bare,9.0,https://www.youtube.com/watch?v=qk_bP48As5w,"Welcome to Yoga Bare wellness centre ! 

Here is a sneak peak into our studio, our community, our hearts.",en-orig,882.0,4707.0,data/transcripts/qk_bP48As5w.en-orig.txt,legacy_archive
qk_bP48As5w,False,True,True,legacy_only_with_transcript,Inside Yoga Bare ❤️,Yoga Bare,20151107,170.0,2068,v1,Yoga Bare,9.0,https://www.youtube.com/watch?v=qk_bP48As5w,"Welcome to Yoga Bare wellness centre ! 

Here is a sneak peak into our studio, our community, our hearts.",en,882.0,4707.0,data/transcripts/qk_bP48As5w.en.txt,legacy_archive
qmdbYk9dlpk,False,True,True,legacy_only_with_transcript,MaKING of conference @kdham,Naveen Reddy,20181226,95.0,257,v1,Naveen Reddy,9.0,https://www.youtube.com/watch?v=qmdbYk9dlpk,,en-orig,6.0,43.0,data/transcripts/qmdbYk9dlpk.en-orig.txt,legacy_archive
qmdbYk9dlpk,False,True,True,legacy_only_with_transcript,MaKING of conference @kdham,Naveen Reddy,20181226,95.0,257,v1,Naveen Reddy,9.0,https://www.youtube.com/watch?v=qmdbYk9dlpk,,en,6.0,43.0,data/transcripts/qmdbYk9dlpk.en.txt,legacy_archive
qrlR8JYSMu8,True,False,False,phase2_missing_transcript,Provet Pharma | International Day of Yoga | Yoga for Self and Society | Sustainable farming practice,Provet Pharma Private Limited,20240621,41.0,49,phase2,,,,,,,,,none
quLNVEqK7sU,True,False,False,phase2_missing_transcript,International Day of Yoga (2022),Indian Diplomacy,20240508,331.0,383,phase2,,,,,,,,,none
qvO6arFk330,False,True,False,legacy_only,On Meeting The Divine Babaji,Yogiraj SatGurunath Siddhanath,20150727,1445.0,839125,v1,Yogiraj SatGurunath Siddhanath,10970.0,https://www.youtube.com/watch?v=qvO6arFk330,"Yogiraj Gurunath Siddhanath World Tour Schedule: http://www.siddhanath.org/events/yogiraj-events

""Dear Souls, as a server of humanity, I bring to you the message of the sacred Kriya Yoga given to us by the supreme initiator of humanity, Shiv Goraksha Babaji.  Babaji is the visible invisible savior of humanity.  He is called the nameless one and yet He goes by many names. And as He's beyond the comprehension of the normal ken of humanity He often accommodates to the limited understanding of us human beings and appears to us from time to time.  He has given to us a means whereby, a pathway to peace whereby we may realize the Divine Indweller within the depths of our own consciousness.""   

Come to a retreat. Learn advanced techniques of Kriya yoga, experience the awakening of your kundalini, Shivapat, and Pranapat. Spend time with a living Kriya Master who can expertly oversee your spiritual development.
Yogiraj Gurunath Siddhanath World Tour Schedule: https://siddhanath.org/events/",,,,,none
qwJuri4y-h4,False,True,True,legacy_only_with_transcript,#8 Unlocking Martial Arts and Yoga for the Military,Mark Tullius,20160505,3742.0,56,v1,Mark Tullius,1.0,https://www.youtube.com/watch?v=qwJuri4y-h4,"Mark and Anthony discuss how beneficial the martial arts and yoga can be for both active duty and veterans. They visit with Shane Kruchten, an Iraq war veteran and MMA professional fighter, and also share the interviews they had with the men at Fight Cub 29 at Marine base 29 Palms. This episode also includes Mark's short horror story, ""Shades of Death.""",en-orig,38057.0,187631.0,data/transcripts/qwJuri4y-h4.en-orig.txt,legacy_archive
qwJuri4y-h4,False,True,True,legacy_only_with_transcript,#8 Unlocking Martial Arts and Yoga for the Military,Mark Tullius,20160505,3742.0,56,v1,Mark Tullius,1.0,https://www.youtube.com/watch?v=qwJuri4y-h4,"Mark and Anthony discuss how beneficial the martial arts and yoga can be for both active duty and veterans. They visit with Shane Kruchten, an Iraq war veteran and MMA professional fighter, and also share the interviews they had with the men at Fight Cub 29 at Marine base 29 Palms. This episode also includes Mark's short horror story, ""Shades of Death.""",en,38057.0,187631.0,data/transcripts/qwJuri4y-h4.en.txt,legacy_archive
qwRCjUBN3Ns,True,False,False,phase2_missing_transcript,International Yoga Day 2024: Yoga Day Celebrations In Full Swing In India & Beyond | India Today,India Today,20240621,828.0,432,phase2,,,,,,,,,none
qxBnGIqKflU,False,True,True,legacy_only_with_transcript,Sutra Mahamudra: How to Meditate on Emptiness w/ Ven. George Churinoff Workshop Begins - Nov 15 2019,Media Kadampa Center,20191116,8130.0,195,v1,Media Kadampa Center,6.0,https://www.youtube.com/watch?v=qxBnGIqKflU,"November 15, 2019

Begin 2:43


Mahamudra - ""The Great Seal"" - refers to emptiness itself and to certain very special meditative methods used to realize emptiness. Rather than emphasizing the philosophical meaning of emptiness as a preliminary, it strives from the start for personal experience of the clear light nature of the mind and then proceeds to meditate on and experience emptiness first hand.
The seminar will draw from the explanatory text and auto-commentary by the Panchen Lama, as well a presentation of that material in the recent book by Lama Thubten Yeshe, Mahamudra - How to Discover Our True Nature.",en-orig,47142.0,253793.0,data/transcripts/qxBnGIqKflU.en-orig.txt,legacy_archive
qxBnGIqKflU,False,True,True,legacy_only_with_transcript,Sutra Mahamudra: How to Meditate on Emptiness w/ Ven. George Churinoff Workshop Begins - Nov 15 2019,Media Kadampa Center,20191116,8130.0,195,v1,Media Kadampa Center,6.0,https://www.youtube.com/watch?v=qxBnGIqKflU,"November 15, 2019

Begin 2:43


Mahamudra - ""The Great Seal"" - refers to emptiness itself and to certain very special meditative methods used to realize emptiness. Rather than emphasizing the philosophical meaning of emptiness as a preliminary, it strives from the start for personal experience of the clear light nature of the mind and then proceeds to meditate on and experience emptiness first hand.
The seminar will draw from the explanatory text and auto-commentary by the Panchen Lama, as well a presentation of that material in the recent book by Lama Thubten Yeshe, Mahamudra - How to Discover Our True Nature.",en,47142.0,253793.0,data/transcripts/qxBnGIqKflU.en.txt,legacy_archive
qyUybl8AFCA,True,False,False,phase2_missing_transcript,HAPPY INTERNATIONAL YOGA DAY - Yoga for Self and Society🧘‍♀️🧘‍♂️  @homemadebazaar,Homemade Bazaar,20240621,92.0,12,phase2,,,,,,,,,none
r-rr9x4b3SU,False,True,True,legacy_only_with_transcript,Patanjali Yogasutra: A Musical Journey through the Ancient Philosophy,Stories by Sadhguru,20190817,352.0,2422,v1,Stories by Sadhguru,61.0,https://www.youtube.com/watch?v=r-rr9x4b3SU,"Embark on a spiritual journey with this musical rendition of the Patanjali Yogasutra. Immerse yourself in the wisdom and philosophy of ancient India as the lyrics, set to melodious music, guide you through the teachings of Patanjali. With both the original Sanskrit verses and English translation, you can deepen your understanding and practice of yoga in a unique and memorable way",en,865.0,4582.0,data/transcripts/r-rr9x4b3SU.en.txt,legacy_archive
r-rr9x4b3SU,False,True,True,legacy_only_with_transcript,Patanjali Yogasutra: A Musical Journey through the Ancient Philosophy,Stories by Sadhguru,20190817,352.0,2422,v1,Stories by Sadhguru,61.0,https://www.youtube.com/watch?v=r-rr9x4b3SU,"Embark on a spiritual journey with this musical rendition of the Patanjali Yogasutra. Immerse yourself in the wisdom and philosophy of ancient India as the lyrics, set to melodious music, guide you through the teachings of Patanjali. With both the original Sanskrit verses and English translation, you can deepen your understanding and practice of yoga in a unique and memorable way",en-orig,865.0,4582.0,data/transcripts/r-rr9x4b3SU.en-orig.txt,legacy_archive
r7xdgnDNlDM,True,False,False,phase2_missing_transcript,#Yoga for Self and Society!🧘🏻‍♀️🌍🧘🏻‍♂️,Ministry of Information & Broadcasting,20240617,182.0,269,phase2,,,,,,,,,none
r9znsaHXTM0,True,False,False,phase2_missing_transcript,UN International Day of Yoga,Ireland India Council - IIC,20260508,48.0,16,phase2,,,,,,,,,none
rAJU5AsaTcc,True,False,False,phase2_missing_transcript,Take A Breath 2024| International Yoga Day,Decathlon Sports India,20240708,26.0,368,phase2,,,,,,,,,none
rAKtXjjIYvM,True,False,False,phase2_missing_transcript,PM Modi's address to the Nation & Yoga Session on International Day of Yoga 2018 in Dehradun | PMO,PMO India,20180621,4888.0,25688,phase2,,,,,,,,,none
rCu4QYhPsuo,False,True,False,legacy_only,Mindfulness Meditation Yoga Music (New Age Soothing Sounds),Yoga & Yoga - Topic,20160916,3600.0,195,v1,Yoga & Yoga - Topic,1.0,https://www.youtube.com/watch?v=rCu4QYhPsuo,"Provided to YouTube by The state51 Conspiracy

Mindfulness Meditation Yoga Music (New Age Soothing Sounds) · Yoga & Yoga

Yoga & Mindfulness 60 Minutes – 1 Hour Deep Relaxation Music for Yoga, Pranayama and Meditation

℗ 2016 Yoga Meditation 10

Released on: 2016-07-07

Composer: Giordano Trivellato
Composer: Giuliano Sacchetto
Composer: Tobacco Music Edition
Music  Publisher: Tobacco Music Edition (Gema)

Auto-generated by YouTube.",,,,,none
rINKCjClLbM,False,True,False,legacy_only,"INTERNATIONAL CONFERENCE ON YOGA FOR HOLISTIC HEALTH  VIGYAN BHAWAN, NEW DELHI  JUNE 21,2015 video 3",Ministry of Ayush,20150622,4850.0,426,v1,Ministry of Ayush,3.0,https://www.youtube.com/watch?v=rINKCjClLbM,,,,,,none
rIhg9dj1AoM,False,True,False,legacy_only,International Yoga Day to Be Celebrated Tuesday,Associated Press,20160620,59.0,286,v1,Associated Press,5.0,https://www.youtube.com/watch?v=rIhg9dj1AoM,"Thousands of New Delhi residents are gearing up for the second International Yoga Day to be celebrated on June 21. (June 20)

Subscribe for more Breaking News: http://smarturl.it/AssociatedPress
Get updates and more Breaking News here: http://smarturl.it/APBreakingNews

The Associated Press is the essential global news network, delivering fast, unbiased news from every corner of the world to all media platforms and formats.
AP’s commitment to independent, comprehensive journalism has deep roots. Founded in 1846, AP has covered all the major news events of the past 165 years, providing high-quality, informed reporting of everything from wars and elections to championship games and royal weddings. AP is the largest and most trusted source of independent news and information.
Today, AP employs the latest technology to collect and distribute content - we have daily uploads covering the latest and breaking news in the world of politics, sport and entertainment. Join us in a conversation about world events, the newsgathering process or whatever aspect of the news universe you find interesting or important. Subscribe: http://smarturl.it/AssociatedPress

http://www.ap.org/
https://plus.google.com/+AP/
https://www.facebook.com/APNews
https://twitter.com/AP",,,,,none
rJsXB33V1u4,True,False,False,phase2_missing_transcript,PM Modi addresses the Nation on 6th International Day of Yoga | PMO  BJ tv Live Date : 21-06-2020,BJ tv,20200623,39.0,1,phase2,,,,,,,,,none
rOp0boxgcHs,True,False,False,phase2_missing_transcript,Balance • Strength • Peace | IDY 2025 | Formation Yoga  | Unity in Motion 🧘 | NIT Rourkela,Gleam,20250623,628.0,27,phase2,,,,,,,,,none
rP98Wu7-YM4,True,False,False,phase2_missing_transcript,PM Modi’s Yoga Session At UN Headquarters Witnesses High & Mighty,The New Indian,20230621,92.0,57,phase2,,,,,,,,,none
rTdjQTbm44w,False,True,False,legacy_only,International Yoga Day 21 June 2015,ssmandirperth,20150624,356.0,150,v1,ssmandirperth,,https://www.youtube.com/watch?v=rTdjQTbm44w,,,,,,none
rUuJE4YEVMw,True,False,False,phase2_missing_transcript,"Yoga for One Earth, One Health: KVS Celebrates International Yoga Day 2025!",KVS HQ,20250620,236.0,896,phase2,,,,,,,,,none
r_s9fyqBDDg,True,False,False,phase2_missing_transcript,IDY -2025 - Yoga Sangam 2025 - 6 AM - 21062025 - MS,wswd 2025,20250621,6952.0,74,phase2,,,,,,,,,none
